128056000
1073100
1071000
1086400
1078300
1066600
1043700
1082500
1105800
1139600
1154900
1174200
1173400
1187700
1182800
1177600
1201000
1200900
1181500
1211800
1219000
1256700
1301600
1346100
1383100
1406900
1454500
1480000
1483900
1467500
1480600
1540000
1578700
1642800
1687000
1771200
1857000
1954200
1990000
1952100
1906800
1853500
1824000
1790000
1782400
1398500
1734900
1625800
1583100
1530600
1511100
1523000
1552900
1509900
1469600
1547000
1599900
1600100
1701400
1795000
1903600
2048100
2242500
2222500
2106900
1318600
1415700
1723800
1671700
1710200
1656000
1500400
1296700
1374700
1399300
1385500
1309100
1217000
1195600
1141700
1074300
990400
933400
869100
800500
746500
671000
549400
480300
406200
363000
326300
216600
196600
159000
135500
113600
86700
62100
42600
26000
47100
